tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
101375,cust_0049,True,Wed Jan 16 12:27:00 +0000 2026,"this is the third time this has happened. @AmazonHelp I returned my order 2 weeks ago and still haven't gotten my refund, this is unacceptable",101376,
101174,AmazonHelp,False,Wed Jan 27 12:49:00 +0000 2026,@cust_0106 Prime Video is included at no extra cost with your Prime membership! Enjoy 🎬 ^MJ,,101173
101029,cust_0040,True,Wed Jan 11 12:34:00 +0000 2026,this is the third time this has happened. @AmazonHelp trying to cancel a subscribe & save order but the app won't let me,101030,
100270,AmazonHelp,False,Wed Jan 23 12:17:00 +0000 2026,"@cust_0111 That doesn't look right, sorry! Please DM your order number and the charge amount so we can investigate immediately. ^KL",,100269
101287,cust_0065,True,Wed Jan 28 12:43:00 +0000 2026,"absolutely done with this. @AmazonHelp you sent me the wrong color headphones, I ordered black and got white",101288,
100970,AmazonHelp,False,Wed Jan 09 12:07:00 +0000 2026,@cust_0042 I'm sorry for the delay! I've located order #444331837 -- please DM us your order confirmation email so I can check the carrier update for you. ^KL,,100969
101156,AmazonHelp,False,Wed Jan 18 12:40:00 +0000 2026,@cust_0050 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,101155
100982,AmazonHelp,False,Wed Jan 15 12:13:00 +0000 2026,@cust_0037 Sorry about that mix-up! Please DM your order number so we can locate your package and get it redelivered. ^MJ,,100981
101131,cust_0130,True,Wed Jan 06 12:25:00 +0000 2026,"@AmazonHelp received my order today and the item is completely smashed, box was soaking wet too",101132,
100735,cust_0048,True,Wed Jan 04 12:07:00 +0000 2026,@AmazonHelp does the Echo Dot work without wifi at all or is it useless offline?,100736,
100025,cust_0016,True,Wed Jan 13 12:12:00 +0000 2026,@AmazonHelp why does my delivery estimate keep moving further out every single day,100026,
100540,AmazonHelp,False,Wed Jan 18 12:32:00 +0000 2026,@cust_0124 Sorry for the runaround! Please DM order #693343976 and we'll check directly with the carrier for you. ^AR,,100539
100054,AmazonHelp,False,Wed Jan 27 12:29:00 +0000 2026,@cust_0089 Sorry for the app trouble! DM us the order number and we'll cancel it manually on our end. ^MJ,,100053
100676,AmazonHelp,False,Wed Jan 02 12:40:00 +0000 2026,"@cust_0041 That doesn't look right, sorry! Please DM your order number and the charge amount so we can investigate immediately. ^KL",,100675
100221,cust_0011,True,Wed Jan 27 12:50:00 +0000 2026,"@AmazonHelp I can't log into my account, it says my password is wrong but I know it's right, did I get hacked?",100222,
101366,AmazonHelp,False,Wed Jan 11 12:25:00 +0000 2026,"@cust_0133 Yes! Amazon Household lets you share select Prime benefits with another adult, even at a different address. ^AR",,101365
100853,cust_0040,True,Wed Jan 07 12:06:00 +0000 2026,"worst experience ever, @AmazonHelp I returned my order 2 weeks ago and still haven't gotten my refund, this is unacceptable",100854,
101370,AmazonHelp,False,Wed Jan 13 12:27:00 +0000 2026,@cust_0090 Sorry for the runaround! Please DM order #586474845 and we'll check directly with the carrier for you. ^AR,,101369
100532,AmazonHelp,False,Wed Jan 14 12:28:00 +0000 2026,@cust_0039 Please DM us right away -- we'll help secure your account and look into the unauthorized order. ^MJ,,100531
100617,cust_0130,True,Wed Jan 01 12:08:00 +0000 2026,"@AmazonHelp accidentally ordered 2 of the same item, need to cancel one of them fast",100618,
101238,AmazonHelp,False,Wed Jan 03 12:21:00 +0000 2026,@cust_0047 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,101237
100485,cust_0014,True,Wed Jan 19 12:02:00 +0000 2026,@AmazonHelp is prime video included free with a regular prime membership or extra cost,100486,
100354,AmazonHelp,False,Wed Jan 09 12:59:00 +0000 2026,"@cust_0093 That doesn't look right, sorry! Please DM your order number and the charge amount so we can investigate immediately. ^KL",,100353
101342,AmazonHelp,False,Wed Jan 27 12:13:00 +0000 2026,@cust_0107 I understand the frustration. Could you DM your order number and return tracking so I can check the refund status for you? ^MJ,,101341
101027,cust_0115,True,Wed Jan 10 12:33:00 +0000 2026,@AmazonHelp does the Echo Dot work without wifi at all or is it useless offline?,101028,
100121,cust_0008,True,Wed Jan 05 12:00:00 +0000 2026,@AmazonHelp how do I cancel my Prime free trial before it charges me,100122,
100300,AmazonHelp,False,Wed Jan 10 12:32:00 +0000 2026,@cust_0039 Sorry about that mix-up! Please DM your order number so we can locate your package and get it redelivered. ^MJ,,100299
100017,cust_0035,True,Wed Jan 09 12:08:00 +0000 2026,"this is the third time this has happened. @AmazonHelp order #410965605 says 'out for delivery' for the 4th day in a row now, what's going on",100018,
101069,cust_0110,True,Wed Jan 03 12:54:00 +0000 2026,"this is the third time this has happened. @AmazonHelp someone placed an order on my account that I didn't make, is my account compromised",101070,
101354,AmazonHelp,False,Wed Jan 05 12:19:00 +0000 2026,@cust_0138 Sorry for the trouble! Send us a DM with the order number and photos and we can still process this as a damaged-item exception. ^KL,,101353
100950,AmazonHelp,False,Wed Jan 27 12:57:00 +0000 2026,@cust_0048 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,100949
100341,cust_0120,True,Wed Jan 03 12:50:00 +0000 2026,"@AmazonHelp the delivery driver just threw my package over the fence and it landed in the pool, unbelievable",100342,
100329,cust_0051,True,Wed Jan 25 12:44:00 +0000 2026,"absolutely done with this. @AmazonHelp order #183184731 says 'out for delivery' for the 4th day in a row now, what's going on",100330,
100717,cust_0137,True,Wed Jan 23 12:58:00 +0000 2026,this is the third time this has happened. @AmazonHelp how do I cancel my Prime free trial before it charges me,100718,
100213,cust_0113,True,Wed Jan 23 12:46:00 +0000 2026,"@AmazonHelp the delivery driver just threw my package over the fence and it landed in the pool, unbelievable",100214,
100570,AmazonHelp,False,Wed Jan 05 12:47:00 +0000 2026,@cust_0115 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,100569
101358,AmazonHelp,False,Wed Jan 07 12:21:00 +0000 2026,@cust_0085 So sorry to see this! Please DM us photos of the damaged item and your order number and we'll get a replacement or refund started. ^AR,,101357
100428,AmazonHelp,False,Wed Jan 18 12:36:00 +0000 2026,"@cust_0080 Yes! Amazon Household lets you share select Prime benefits with another adult, even at a different address. ^AR",,100427
100238,AmazonHelp,False,Wed Jan 07 12:01:00 +0000 2026,@cust_0117 Sorry about that! DM your order number #112397776 with photos and we'll get replacement parts or a full replacement sent. ^MJ,,100237
100087,cust_0042,True,Wed Jan 16 12:43:00 +0000 2026,@AmazonHelp does this kindle model support audiobooks or just ebooks,100088,
100440,AmazonHelp,False,Wed Jan 24 12:42:00 +0000 2026,@cust_0022 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,100439
100592,AmazonHelp,False,Wed Jan 16 12:58:00 +0000 2026,@cust_0124 Sorry about that mix-up! Please DM your order number so we can locate your package and get it redelivered. ^MJ,,100591
100971,cust_0076,True,Wed Jan 10 12:05:00 +0000 2026,"@AmazonHelp delivery photo shows package at a door that isn't even mine, wrong address entirely",100972,
101258,AmazonHelp,False,Wed Jan 13 12:31:00 +0000 2026,@cust_0059 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,101257
100879,cust_0047,True,Wed Jan 20 12:19:00 +0000 2026,@AmazonHelp I cancelled my Prime membership last month but you just charged me again,100880,
101199,cust_0048,True,Wed Jan 12 12:59:00 +0000 2026,"this is the third time this has happened. @AmazonHelp getting a 2FA code loop, can't get past login on my new phone",101200,
100981,cust_0037,True,Wed Jan 15 12:10:00 +0000 2026,"@AmazonHelp delivery photo shows package at a door that isn't even mine, wrong address entirely",100982,
100069,cust_0039,True,Wed Jan 07 12:34:00 +0000 2026,"worst experience ever, @AmazonHelp return window says closed but the item just arrived broken, what do I do now",100070,
100965,cust_0120,True,Wed Jan 07 12:02:00 +0000 2026,"worst experience ever, @AmazonHelp app keeps crashing every time I try to check out on iOS, anyone else having this issue",100966,
100980,AmazonHelp,False,Wed Jan 14 12:12:00 +0000 2026,"@cust_0025 No problem, let's try to catch it in time! DM us the order number now and we'll check if it can still be cancelled. ^MJ",,100979
100559,cust_0063,True,Wed Jan 28 12:39:00 +0000 2026,"@AmazonHelp return window says closed but the item just arrived broken, what do I do now",100560,
101113,cust_0025,True,Wed Jan 25 12:16:00 +0000 2026,"@AmazonHelp still no sign of my package, it's been 6 days past the delivery date. this is ridiculous",101114,
100750,AmazonHelp,False,Wed Jan 11 12:17:00 +0000 2026,@cust_0021 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,100749
101260,AmazonHelp,False,Wed Jan 14 12:32:00 +0000 2026,@cust_0102 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,101259
101285,cust_0139,True,Wed Jan 27 12:42:00 +0000 2026,"@AmazonHelp I can't log into my account, it says my password is wrong but I know it's right, did I get hacked?",101286,
101125,cust_0118,True,Wed Jan 03 12:22:00 +0000 2026,"@AmazonHelp accidentally ordered 2 of the same item, need to cancel one of them fast",101126,
101073,cust_0073,True,Wed Jan 05 12:56:00 +0000 2026,@AmazonHelp does this kindle model support audiobooks or just ebooks,101074,
100225,cust_0104,True,Wed Jan 01 12:52:00 +0000 2026,"absolutely done with this. @AmazonHelp my card was charged $212 but I only bought a $40 item, please explain",100226,
100397,cust_0124,True,Wed Jan 03 12:18:00 +0000 2026,"worst experience ever, @AmazonHelp someone placed an order on my account that I didn't make, is my account compromised",100398,
100400,AmazonHelp,False,Wed Jan 04 12:22:00 +0000 2026,"@cust_0031 Great question! Echo Dot needs wifi for most features like Alexa requests, though a few local smart home controls may still work. ^KL",,100399
100825,cust_0128,True,Wed Jan 21 12:52:00 +0000 2026,@AmazonHelp I cancelled my Prime membership last month but you just charged me again,100826,
101286,AmazonHelp,False,Wed Jan 27 12:45:00 +0000 2026,@cust_0139 Let's get this sorted securely -- please DM us so we can verify your identity and help restore access to your account. ^AR,,101285
100652,AmazonHelp,False,Wed Jan 18 12:28:00 +0000 2026,@cust_0120 Sorry about that mix-up! Please DM your order number so we can locate your package and get it redelivered. ^MJ,,100651
100108,AmazonHelp,False,Wed Jan 26 12:56:00 +0000 2026,@cust_0136 Sorry about that! Please DM your order number and the last 4 digits of the card charged so we can investigate the duplicate charge. ^KL,,100107
100401,cust_0020,True,Wed Jan 05 12:20:00 +0000 2026,absolutely done with this. @AmazonHelp how do I get a refund for an order I never received,100402,
101170,AmazonHelp,False,Wed Jan 25 12:47:00 +0000 2026,"@cust_0047 That's concerning, sorry! Please DM your order number and we'll open a missing-package investigation with the carrier. ^KL",,101169
100763,cust_0067,True,Wed Jan 18 12:21:00 +0000 2026,"worst experience ever, @AmazonHelp how do I get a refund for an order I never received",100764,
101145,cust_0113,True,Wed Jan 13 12:32:00 +0000 2026,"worst experience ever, @AmazonHelp someone placed an order on my account that I didn't make, is my account compromised",101146,
100873,cust_0006,True,Wed Jan 17 12:16:00 +0000 2026,"@AmazonHelp the delivery driver just threw my package over the fence and it landed in the pool, unbelievable",100874,
100306,AmazonHelp,False,Wed Jan 13 12:35:00 +0000 2026,"@cust_0036 Thanks for the feedback, we're always working to improve packaging. I'll pass this along to the team! ^AR",,100305
100313,cust_0005,True,Wed Jan 17 12:36:00 +0000 2026,"absolutely done with this. @AmazonHelp tracking shows my package delivered but I never got anything, checked with neighbors too",100314,
100589,cust_0020,True,Wed Jan 15 12:54:00 +0000 2026,"@AmazonHelp someone placed an order on my account that I didn't make, is my account compromised",100590,
100164,AmazonHelp,False,Wed Jan 26 12:24:00 +0000 2026,@cust_0133 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,100163
100864,AmazonHelp,False,Wed Jan 12 12:14:00 +0000 2026,@cust_0077 Please DM us right away -- we'll help secure your account and look into the unauthorized order. ^MJ,,100863
101371,cust_0135,True,Wed Jan 14 12:25:00 +0000 2026,@AmazonHelp why does my delivery estimate keep moving further out every single day,101372,
100781,cust_0042,True,Wed Jan 27 12:30:00 +0000 2026,"@AmazonHelp you sent me the wrong color headphones, I ordered black and got white",100782,
101070,AmazonHelp,False,Wed Jan 03 12:57:00 +0000 2026,@cust_0110 Please DM us right away -- we'll help secure your account and look into the unauthorized order. ^MJ,,101069
100170,AmazonHelp,False,Wed Jan 01 12:27:00 +0000 2026,@cust_0039 I'm sorry for the delay! I've located order #285055879 -- please DM us your order confirmation email so I can check the carrier update for you. ^KL,,100169
101317,cust_0083,True,Wed Jan 15 12:58:00 +0000 2026,"@AmazonHelp charged $34.50 for an order that got cancelled automatically, why wasn't I refunded",101318,
100669,cust_0050,True,Wed Jan 27 12:34:00 +0000 2026,"this is the third time this has happened. @AmazonHelp order #241323188 arrived missing half the parts, box wasn't even sealed properly",100670,
100765,cust_0041,True,Wed Jan 19 12:22:00 +0000 2026,"@AmazonHelp requested a refund 10 days ago for order #901173905, still shows 'processing'",100766,
101142,AmazonHelp,False,Wed Jan 11 12:33:00 +0000 2026,@cust_0015 Sorry for the inconvenience! Can you DM us your device model and app version so our team can look into this? ^KL,,101141
100616,AmazonHelp,False,Wed Jan 28 12:10:00 +0000 2026,@cust_0102 I understand the frustration. Could you DM your order number and return tracking so I can check the refund status for you? ^MJ,,100615
100385,cust_0053,True,Wed Jan 25 12:12:00 +0000 2026,@AmazonHelp does the Echo Dot work without wifi at all or is it useless offline?,100386,
100137,cust_0123,True,Wed Jan 13 12:08:00 +0000 2026,"this is the third time this has happened. @AmazonHelp requested a refund 10 days ago for order #291686239, still shows 'processing'",100138,
101275,cust_0018,True,Wed Jan 22 12:37:00 +0000 2026,"this is the third time this has happened. @AmazonHelp return window says closed but the item just arrived broken, what do I do now",101276,
100442,AmazonHelp,False,Wed Jan 25 12:43:00 +0000 2026,@cust_0033 I'm sorry for the delay! I've located order #349727470 -- please DM us your order confirmation email so I can check the carrier update for you. ^KL,,100441
100245,cust_0052,True,Wed Jan 11 12:02:00 +0000 2026,"worst experience ever, @AmazonHelp return window says closed but the item just arrived broken, what do I do now",100246,
101180,AmazonHelp,False,Wed Jan 02 12:52:00 +0000 2026,@cust_0082 Apologies for the mix-up! Send us your order ID in a DM and we'll arrange a free return + the correct item shipped out. ^KL,,101179
101000,AmazonHelp,False,Wed Jan 24 12:22:00 +0000 2026,@cust_0077 Sorry for the lockout! DM us your account email and we'll walk you through regaining access. ^AR,,100999
100292,AmazonHelp,False,Wed Jan 06 12:28:00 +0000 2026,@cust_0103 I understand the frustration. Could you DM your order number and return tracking so I can check the refund status for you? ^MJ,,100291
100111,cust_0067,True,Wed Jan 28 12:55:00 +0000 2026,"@AmazonHelp received my order today and the item is completely smashed, box was soaking wet too",100112,
100877,cust_0108,True,Wed Jan 19 12:18:00 +0000 2026,"worst experience ever, @AmazonHelp can I share my prime benefits with a family member living at a different address",100878,
100519,cust_0068,True,Wed Jan 08 12:19:00 +0000 2026,"worst experience ever, @AmazonHelp order #901481577 says 'out for delivery' for the 4th day in a row now, what's going on",100520,
100682,AmazonHelp,False,Wed Jan 05 12:43:00 +0000 2026,"@cust_0130 That doesn't look right, sorry! Please DM your order number and the charge amount so we can investigate immediately. ^KL",,100681
100899,cust_0132,True,Wed Jan 02 12:29:00 +0000 2026,"worst experience ever, @AmazonHelp app keeps crashing every time I try to check out on iOS, anyone else having this issue",100900,
100580,AmazonHelp,False,Wed Jan 10 12:52:00 +0000 2026,@cust_0056 You can cancel anytime from Your Account > Prime Membership > End Membership. Happy to help if you hit any issues -- just DM us! ^AR,,100579
101383,cust_0080,True,Wed Jan 20 12:31:00 +0000 2026,@AmazonHelp why does my delivery estimate keep moving further out every single day,101384,
100167,cust_0005,True,Wed Jan 28 12:23:00 +0000 2026,"@AmazonHelp packaging was so excessive for one small item, a tiny USB cable in a huge box with tons of air pillows",100168,
100848,AmazonHelp,False,Wed Jan 04 12:06:00 +0000 2026,"@cust_0060 That doesn't look right, sorry! Please DM your order number and the charge amount so we can investigate immediately. ^KL",,100847
100689,cust_0136,True,Wed Jan 09 12:44:00 +0000 2026,"worst experience ever, @AmazonHelp order #152153331 arrived missing half the parts, box wasn't even sealed properly",100690,
101146,AmazonHelp,False,Wed Jan 13 12:35:00 +0000 2026,@cust_0113 Please DM us right away -- we'll help secure your account and look into the unauthorized order. ^MJ,,101145
101197,cust_0114,True,Wed Jan 11 12:58:00 +0000 2026,"absolutely done with this. @AmazonHelp the blender I ordered arrived with a cracked jar, clearly used not new",101198,
101066,AmazonHelp,False,Wed Jan 01 12:55:00 +0000 2026,"@cust_0075 No problem, let's try to catch it in time! DM us the order number now and we'll check if it can still be cancelled. ^MJ",,101065
101206,AmazonHelp,False,Wed Jan 15 12:05:00 +0000 2026,@cust_0045 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,101205
101196,AmazonHelp,False,Wed Jan 10 12:00:00 +0000 2026,@cust_0130 Good question! That Kindle model supports Audible audiobooks via Bluetooth in addition to ebooks. ^KL,,101195
100011,cust_0109,True,Wed Jan 06 12:05:00 +0000 2026,"absolutely done with this. @AmazonHelp received my order today and the item is completely smashed, box was soaking wet too",100012,
100129,cust_0059,True,Wed Jan 09 12:04:00 +0000 2026,"@AmazonHelp you sent me the wrong color headphones, I ordered black and got white",100130,
101109,cust_0021,True,Wed Jan 23 12:14:00 +0000 2026,"@AmazonHelp the delivery driver just threw my package over the fence and it landed in the pool, unbelievable",101110,
100889,cust_0084,True,Wed Jan 25 12:24:00 +0000 2026,"@AmazonHelp return window says closed but the item just arrived broken, what do I do now",100890,
101055,cust_0081,True,Wed Jan 24 12:47:00 +0000 2026,"absolutely done with this. @AmazonHelp tracking shows my package delivered but I never got anything, checked with neighbors too",101056,
100709,cust_0107,True,Wed Jan 19 12:54:00 +0000 2026,@AmazonHelp can I share my prime benefits with a family member living at a different address,100710,
100337,cust_0056,True,Wed Jan 01 12:48:00 +0000 2026,"this is the third time this has happened. @AmazonHelp you sent me the wrong color headphones, I ordered black and got white",100338,
100473,cust_0080,True,Wed Jan 13 12:56:00 +0000 2026,"@AmazonHelp requested a refund 10 days ago for order #922332802, still shows 'processing'",100474,
100537,cust_0064,True,Wed Jan 17 12:28:00 +0000 2026,@AmazonHelp how do I get a refund for an order I never received,100538,
100518,AmazonHelp,False,Wed Jan 07 12:21:00 +0000 2026,"@cust_0093 No problem, let's try to catch it in time! DM us the order number now and we'll check if it can still be cancelled. ^MJ",,100517
100631,cust_0122,True,Wed Jan 08 12:15:00 +0000 2026,"absolutely done with this. @AmazonHelp requested a refund 10 days ago for order #296457752, still shows 'processing'",100632,
100671,cust_0043,True,Wed Jan 28 12:35:00 +0000 2026,"worst experience ever, @AmazonHelp getting a 2FA code loop, can't get past login on my new phone",100672,
101264,AmazonHelp,False,Wed Jan 16 12:34:00 +0000 2026,@cust_0102 Sorry for the runaround! Please DM order #155797793 and we'll check directly with the carrier for you. ^AR,,101263
101232,AmazonHelp,False,Wed Jan 28 12:18:00 +0000 2026,@cust_0016 Sorry for the app trouble! DM us the order number and we'll cancel it manually on our end. ^MJ,,101231
101323,cust_0018,True,Wed Jan 18 12:01:00 +0000 2026,@AmazonHelp how do I get a refund for an order I never received,101324,
100443,cust_0078,True,Wed Jan 26 12:41:00 +0000 2026,"worst experience ever, @AmazonHelp order #237403356 says 'out for delivery' for the 4th day in a row now, what's going on",100444,
100574,AmazonHelp,False,Wed Jan 07 12:49:00 +0000 2026,@cust_0050 Apologies for the wait on #180655823 -- DM us and I'll check directly with the refunds team on the status. ^MJ,,100573
100600,AmazonHelp,False,Wed Jan 20 12:02:00 +0000 2026,@cust_0073 Prime Video is included at no extra cost with your Prime membership! Enjoy 🎬 ^MJ,,100599
100748,AmazonHelp,False,Wed Jan 10 12:16:00 +0000 2026,@cust_0097 I'm sorry for the delay! I've located order #568846644 -- please DM us your order confirmation email so I can check the carrier update for you. ^KL,,100747
100959,cust_0030,True,Wed Jan 04 12:59:00 +0000 2026,@AmazonHelp does this kindle model support audiobooks or just ebooks,100960,
100414,AmazonHelp,False,Wed Jan 11 12:29:00 +0000 2026,@cust_0006 Apologies for the wait on #904938723 -- DM us and I'll check directly with the refunds team on the status. ^MJ,,100413
100034,AmazonHelp,False,Wed Jan 17 12:19:00 +0000 2026,@cust_0077 So sorry to see this! Please DM us photos of the damaged item and your order number and we'll get a replacement or refund started. ^AR,,100033
101334,AmazonHelp,False,Wed Jan 23 12:09:00 +0000 2026,@cust_0133 Let's get this sorted securely -- please DM us so we can verify your identity and help restore access to your account. ^AR,,101333
100809,cust_0089,True,Wed Jan 13 12:44:00 +0000 2026,"worst experience ever, @AmazonHelp you sent me the wrong color headphones, I ordered black and got white",100810,
100557,cust_0051,True,Wed Jan 27 12:38:00 +0000 2026,"@AmazonHelp my card was charged $212 but I only bought a $40 item, please explain",100558,
100056,AmazonHelp,False,Wed Jan 28 12:30:00 +0000 2026,@cust_0044 You can cancel anytime from Your Account > Prime Membership > End Membership. Happy to help if you hit any issues -- just DM us! ^AR,,100055
100787,cust_0094,True,Wed Jan 02 12:33:00 +0000 2026,absolutely done with this. @AmazonHelp why does my delivery estimate keep moving further out every single day,100788,
100463,cust_0109,True,Wed Jan 08 12:51:00 +0000 2026,@AmazonHelp I cancelled my Prime membership last month but you just charged me again,100464,
100405,cust_0110,True,Wed Jan 07 12:22:00 +0000 2026,absolutely done with this. @AmazonHelp does this kindle model support audiobooks or just ebooks,100406,
101023,cust_0014,True,Wed Jan 08 12:31:00 +0000 2026,absolutely done with this. @AmazonHelp can I share my prime benefits with a family member living at a different address,101024,
100109,cust_0136,True,Wed Jan 27 12:54:00 +0000 2026,"worst experience ever, @AmazonHelp still no sign of my package, it's been 6 days past the delivery date. this is ridiculous",100110,
101172,AmazonHelp,False,Wed Jan 26 12:48:00 +0000 2026,@cust_0113 I understand the frustration. Could you DM your order number and return tracking so I can check the refund status for you? ^MJ,,101171
100200,AmazonHelp,False,Wed Jan 16 12:42:00 +0000 2026,@cust_0037 Let's see what we can do! DM us both order numbers and we'll try to cancel the duplicate before it ships. ^KL,,100199
100566,AmazonHelp,False,Wed Jan 03 12:45:00 +0000 2026,@cust_0026 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,100565
100462,AmazonHelp,False,Wed Jan 07 12:53:00 +0000 2026,@cust_0108 Sorry about that mix-up! Please DM your order number so we can locate your package and get it redelivered. ^MJ,,100461
101176,AmazonHelp,False,Wed Jan 28 12:50:00 +0000 2026,@cust_0070 That's not the experience we want for you. Can you send us your order number via DM so we can look into the carrier delay right away? ^MJ,,101175
100468,AmazonHelp,False,Wed Jan 10 12:56:00 +0000 2026,@cust_0093 Prime Video is included at no extra cost with your Prime membership! Enjoy 🎬 ^MJ,,100467
100326,AmazonHelp,False,Wed Jan 23 12:45:00 +0000 2026,@cust_0118 Apologies for the confusion. Send us a DM with the email on the account and we'll review the cancellation and refund if applicable. ^MJ,,100325
100110,AmazonHelp,False,Wed Jan 27 12:57:00 +0000 2026,@cust_0136 That's not the experience we want for you. Can you send us your order number via DM so we can look into the carrier delay right away? ^MJ,,100109
100256,AmazonHelp,False,Wed Jan 16 12:10:00 +0000 2026,"@cust_0049 Thanks for the feedback, we're always working to improve packaging. I'll pass this along to the team! ^AR",,100255
100441,cust_0033,True,Wed Jan 25 12:40:00 +0000 2026,absolutely done with this. @AmazonHelp my order #349727470 was supposed to arrive yesterday and tracking hasn't updated in 3 days. where is it??,100442,
100503,cust_0111,True,Wed Jan 28 12:11:00 +0000 2026,"@AmazonHelp someone placed an order on my account that I didn't make, is my account compromised",100504,
100888,AmazonHelp,False,Wed Jan 24 12:26:00 +0000 2026,@cust_0006 I'm really sorry to hear that. Please DM us your order number and details so we can look into this and make it right. ^AR,,100887
100125,cust_0115,True,Wed Jan 07 12:02:00 +0000 2026,"worst experience ever, @AmazonHelp how do I cancel my Prime free trial before it charges me",100126,
101347,cust_0091,True,Wed Jan 02 12:13:00 +0000 2026,"absolutely done with this. @AmazonHelp getting a 2FA code loop, can't get past login on my new phone",101348,
100399,cust_0031,True,Wed Jan 04 12:19:00 +0000 2026,"worst experience ever, @AmazonHelp does the Echo Dot work without wifi at all or is it useless offline?",100400,
100613,cust_0004,True,Wed Jan 27 12:06:00 +0000 2026,"absolutely done with this. @AmazonHelp the blender I ordered arrived with a cracked jar, clearly used not new",100614,
100752,AmazonHelp,False,Wed Jan 12 12:18:00 +0000 2026,@cust_0045 Good question! That Kindle model supports Audible audiobooks via Bluetooth in addition to ebooks. ^KL,,100751
101207,cust_0023,True,Wed Jan 16 12:03:00 +0000 2026,"worst experience ever, @AmazonHelp received my order today and the item is completely smashed, box was soaking wet too",101208,
100166,AmazonHelp,False,Wed Jan 27 12:25:00 +0000 2026,"@cust_0137 That's not okay, sorry! Please DM your order number and a photo so we can process a replacement right away. ^AR",,100165
100182,AmazonHelp,False,Wed Jan 07 12:33:00 +0000 2026,@cust_0017 That's not the experience we want for you. Can you send us your order number via DM so we can look into the carrier delay right away? ^MJ,,100181
100153,cust_0050,True,Wed Jan 21 12:16:00 +0000 2026,@AmazonHelp can I share my prime benefits with a family member living at a different address,100154,
100375,cust_0013,True,Wed Jan 20 12:07:00 +0000 2026,"@AmazonHelp I can't log into my account, it says my password is wrong but I know it's right, did I get hacked?",100376,
101279,cust_0036,True,Wed Jan 24 12:39:00 +0000 2026,this is the third time this has happened. @AmazonHelp I cancelled my Prime membership last month but you just charged me again,101280,
100742,AmazonHelp,False,Wed Jan 07 12:13:00 +0000 2026,"@cust_0107 Thanks for the feedback, we're always working to improve packaging. I'll pass this along to the team! ^AR",,100741
101382,AmazonHelp,False,Wed Jan 19 12:33:00 +0000 2026,@cust_0093 We can help with that. Please DM us the order number and we'll start a refund if the carrier confirms it wasn't delivered. ^AR,,101381
101039,cust_0121,True,Wed Jan 16 12:39:00 +0000 2026,"@AmazonHelp the blender I ordered arrived with a cracked jar, clearly used not new",101040,
100657,cust_0111,True,Wed Jan 21 12:28:00 +0000 2026,@AmazonHelp how do I cancel my Prime free trial before it charges me,100658,
100801,cust_0066,True,Wed Jan 09 12:40:00 +0000 2026,@AmazonHelp how do I cancel my Prime free trial before it charges me,100802,
100886,AmazonHelp,False,Wed Jan 23 12:25:00 +0000 2026,@cust_0065 We can help with that. Please DM us the order number and we'll start a refund if the carrier confirms it wasn't delivered. ^AR,,100885
101296,AmazonHelp,False,Wed Jan 04 12:50:00 +0000 2026,"@cust_0069 Thanks for the feedback, we're always working to improve packaging. I'll pass this along to the team! ^AR",,101295
100549,cust_0118,True,Wed Jan 23 12:34:00 +0000 2026,"worst experience ever, @AmazonHelp is prime video included free with a regular prime membership or extra cost",100550,
101099,cust_0024,True,Wed Jan 18 12:09:00 +0000 2026,"worst experience ever, @AmazonHelp requested a refund 10 days ago for order #294017921, still shows 'processing'",101100,
100234,AmazonHelp,False,Wed Jan 05 12:59:00 +0000 2026,@cust_0023 That's not the experience we want for you. Can you send us your order number via DM so we can look into the carrier delay right away? ^MJ,,100233
100648,AmazonHelp,False,Wed Jan 16 12:26:00 +0000 2026,@cust_0115 Let's see what we can do! DM us both order numbers and we'll try to cancel the duplicate before it ships. ^KL,,100647
101152,AmazonHelp,False,Wed Jan 16 12:38:00 +0000 2026,@cust_0098 Sorry for the inconvenience! Can you DM us your device model and app version so our team can look into this? ^KL,,101151
101237,cust_0047,True,Wed Jan 03 12:18:00 +0000 2026,@AmazonHelp I cancelled my Prime membership last month but you just charged me again,101238,
101059,cust_0030,True,Wed Jan 26 12:49:00 +0000 2026,"worst experience ever, @AmazonHelp I returned my order 2 weeks ago and still haven't gotten my refund, this is unacceptable",101060,
